sex,age,friends,postsOnTheWall,weeklyPostActivity,pages,occupation,relation,alcohol,smoking,lifeMain,peopleMain,political,followers,goodUser
1,14,241,2117,1.2115676155674908,363,work,7,1,1,1,2,0,183,0
2,0,427,739,0.5834413376671219,44,work,0,1,1,6,2,4,0,0
1,14,57,4,0.3714231978290658,19,school,5,0,0,0,0,0,4,0
1,51,49,403,0.7136208259754439,11,unknown,4,0,0,0,0,0,4,0
1,0,19,73,0.04067284645187291,2,work,0,0,0,0,0,0,10,0
1,0,41,144,1.828369082610346,105,unknown,0,0,0,0,0,0,0,0
1,0,379,278,0.31400709962061923,57,unknown,0,0,0,0,0,0,213,0
1,24,153,353,0.15721395948124012,68,university,0,0,0,0,0,0,177,0
1,0,444,624,0.4343719457870076,48,unknown,0,0,0,0,0,0,25,0
1,0,29,273,0.8958081796501923,76,university,0,0,0,0,0,0,22,0
1,20,398,128,0.0548823999227065,397,university,0,0,0,0,0,0,773,0
2,116,448,42,0.07617014304193677,27,unknown,0,0,0,0,0,0,0,0
1,116,118,72,0.053620108975148434,40,unknown,5,0,0,0,0,0,46,0
2,0,82,3068,1.7488525586289057,113,school,6,0,0,0,0,0,120,0
2,0,27,46,0.14388332938725773,35,unknown,5,5,3,3,2,3,28,0
2,31,87,14,0.06633409681158715,8,university,0,0,0,0,0,0,5,0
1,0,407,126,0.47140884402552596,295,unknown,4,0,0,0,0,0,131,0
1,0,210,0,0,24,university,0,0,0,0,0,0,47,0
1,57,51,583,2.554812534381622,12,unknown,1,0,0,0,0,0,0,0
1,14,2009,2519,13.941855000008646,353,school,6,0,0,0,0,0,23,0
1,19,189,11,0.024422933041614966,233,unknown,0,0,0,0,0,0,7263,0
2,0,18,10,0.04712889053355141,0,unknown,0,0,0,0,0,0,2,0
1,0,31,158,0.055781063770449155,14,university,4,0,0,0,0,0,93,0
1,0,147,14,0.023596206176377192,73,school,0,0,0,0,0,0,14,0
1,0,82,45611,32.316656507686204,52,university,7,4,3,0,0,4,414,0
1,14,79,24,0.037874072908503593,5,school,0,0,0,0,0,0,55,0
1,14,9,3,0.02691928420875531,16,unknown,0,0,0,0,0,0,0,0
1,41,36,10,0.0032379445487530213,16,university,0,0,0,0,0,0,26,0
1,55,80,154,0.19244093132524598,3,unknown,4,0,0,0,0,0,3,0
2,0,12,18,0.07155191935539229,38,school,0,0,0,0,0,0,71,0
2,15,76,1212,0.6376584233339403,1,school,0,2,2,0,0,0,69,0
2,14,319,504,1.4722832673871995,25,work,2,0,0,1,2,0,77,0
1,0,250,109,0.1729492186818506,353,school,2,1,1,1,2,0,60,0
1,0,707,780,0.3891767897415742,51,university,0,0,0,0,0,0,321,0
1,0,37,13793,9.458099253918109,37,unknown,0,0,0,0,0,0,0,0
1,19,123,4,0.12480246831548446,88,school,2,0,0,0,0,0,64,0
2,23,79,2048,0.8680036498818839,133,work,0,0,0,0,0,0,279,0
1,0,44,5112,5.982138943849565,37,unknown,0,0,0,0,0,0,54,0
1,50,4,1195,1.908280443369133,46,university,0,0,0,0,0,0,24,0
1,116,30,22,0.023590883736869454,78,unknown,0,0,0,0,0,0,21,0
1,0,87,11,0.09549269265881838,129,unknown,2,0,0,0,0,0,45,0
1,0,237,33,0.015712513293597994,14,university,0,0,0,0,0,0,117,0
1,0,80,20,0.09771620048650001,89,unknown,0,2,1,1,2,3,314,0
1,29,394,7687,3.1130212862246047,323,university,0,0,0,0,0,0,181,0
1,0,213,5999,1.9816169723903845,286,university,0,0,0,0,0,0,101,0
1,15,386,71,0.06124294057404116,324,school,0,0,0,0,0,0,221,0
1,0,27,146,0.22608513120336135,538,work,0,0,0,0,0,0,730,0
2,14,93,102,0.13106502168325396,59,school,7,0,0,0,0,0,52,0
1,0,192,247,0.36023102670670265,118,unknown,7,0,0,0,0,0,60,0
2,0,153,685,0.45671813203395234,39,work,0,0,0,0,0,0,23,0
2,0,68,0,0,39,unknown,0,0,0,0,0,0,102,0
1,0,101,628,0.9355806498101722,23,university,0,0,0,0,0,0,57,0
1,0,78,2,0.001046932721595034,0,university,0,0,0,0,0,0,17,0
1,0,3091,21,0.09610321179857606,95,unknown,1,3,4,6,6,0,1851,0
1,0,131,268,0.12574689234622125,333,university,0,0,0,0,0,0,116,0
1,0,110,112,0.1936771790428915,24,unknown,0,0,0,0,0,0,3,0
1,0,145,20,0.12404212809488879,101,unknown,0,0,0,0,0,0,56,0
1,0,159,65,0.14587344517570205,32,school,0,0,0,0,0,0,22,0
1,0,13,290,0.2681609475979089,24,unknown,0,0,0,0,0,0,47,0
1,14,75,5,0.013910339362048654,10,unknown,0,0,0,0,0,0,50,0
1,0,59,696,0.864293375445329,175,work,0,0,0,0,0,0,36,0
2,21,205,7460,5.523994611623268,165,work,0,1,4,1,3,2,34,0
1,0,87,221,0.26207606063709643,87,school,0,1,1,1,2,0,8,0
1,52,94,105,0.09158065392200863,10,university,0,0,0,0,0,0,44,0
1,0,69,1626,0.786475248386769,169,university,0,0,0,0,0,0,67,0
1,0,140,222,0.37102131059068844,26,unknown,0,0,0,0,0,0,2,0
1,0,85,2,0.0024466058016839104,3,university,0,0,0,0,0,0,92,0
1,0,74,1547,2.341652439189756,26,unknown,0,0,0,0,0,0,7,0
1,0,279,343,1.474465890960712,59,unknown,2,0,0,0,0,0,16,0
2,49,56,27,0.011184035709521424,4,university,0,0,0,0,0,0,8,0
1,0,66,5196,3.460615779450064,483,work,0,0,0,0,0,0,137,0
1,27,285,2202,0.7979107920344385,512,university,0,0,0,0,0,0,1052,0
2,0,27,235,0.06617360400575316,20,university,0,0,0,0,0,0,8,0
1,0,183,105,0.27885811046457476,13,unknown,0,0,0,0,0,0,43,0
1,41,64,178,0.16673232951925035,40,unknown,0,0,0,0,0,0,9,0
1,16,488,19,0.0347787760739393,239,school,0,0,0,0,0,0,319,0
1,0,181,75,0.06560424838533822,242,unknown,0,0,0,0,0,0,337,0
1,0,98,4,0.06819519137078255,18,work,0,0,0,0,0,0,91,0
1,0,28,764,0.45190232245655837,27,unknown,0,0,0,0,0,0,25,0
1,0,38,2081,5.772683815221874,87,unknown,2,0,0,0,0,0,1,0
2,27,181,58,0.027654554243788414,22,university,0,0,0,0,0,0,6,0
1,0,9,165,0.54548286731906,37,university,0,0,0,0,0,0,0,0
1,37,58,149,0.11619054964937009,126,unknown,0,0,0,0,0,0,19,0
2,53,39,3944,12.685824246168462,118,unknown,0,0,0,0,0,0,12,0
2,0,52,1,0.0007579268224109207,56,school,0,0,0,0,0,0,11,0
2,47,1088,871,0.5770156446976543,156,unknown,0,0,0,0,0,0,59,0
2,0,56,15,0.08324426539505056,36,unknown,2,5,5,4,2,0,49,0
1,0,8,1,0.005805200841807874,3,school,0,0,0,0,0,0,2,0
1,0,2389,286,0.32789645317056276,367,unknown,4,0,0,0,0,0,175,0
2,19,207,91,1.600974789696942,17,unknown,0,0,0,0,0,0,412,0
1,18,221,58,0.05623483601084896,289,unknown,0,0,0,0,0,0,309,0
1,0,45,2,0.31809028020661145,13,unknown,0,0,0,0,0,0,4,0
1,0,19,803,1.1147990134638037,54,unknown,1,0,0,0,0,0,13,0
2,15,103,288,0.48342603020468494,145,unknown,1,0,0,0,0,0,1,0
2,40,826,2279,0.9893909306283583,84,unknown,0,0,0,0,0,0,20,0
2,18,267,3016,3.073341328255978,49,school,0,0,0,0,0,0,78,0
1,0,194,11,0.0244369373770568,131,unknown,0,0,0,0,0,0,111,0
1,0,196,485,0.19496327744956768,160,university,0,0,0,0,0,0,142,0
1,0,102,8033,5.407647103349225,121,unknown,0,0,0,0,0,0,45,0
1,0,80,142,0.4540238664501942,17,unknown,0,0,0,0,0,0,5,0
1,20,262,15,0.0064919824467614615,160,work,0,0,0,0,0,0,410,0
1,17,101,798,0.6822809160692408,99,school,0,0,0,0,0,0,3,0
1,0,19,329,0.5435498950392409,14,unknown,0,0,0,0,0,0,7,0
1,20,510,166,0.11204831577375354,63,work,0,0,0,0,0,0,384,0
1,0,179,40,0.06353097551426863,54,school,0,0,0,0,0,0,35,0
1,34,51,238,0.09650505211682052,1,unknown,4,0,0,0,0,0,5,0
1,14,211,0,0,170,unknown,0,0,0,0,0,0,138,0
1,0,34,96,0.29665073721163115,93,work,0,0,0,0,0,0,13,0
2,44,2,3,0.025277215574275518,0,unknown,0,0,0,0,0,0,2,0
1,0,43,18,0.10485876632636563,111,unknown,0,0,0,0,0,0,112,0
1,0,35,209,0.42799756743718204,33,school,0,0,0,0,0,0,1,0
1,14,104,14,0.054212117008715574,65,school,0,0,0,0,0,0,45,0
1,0,146,11,0.22262903242808302,7,school,0,0,0,0,0,0,16,0
2,0,100,3,0.17426463617887133,392,work,0,0,0,0,0,0,270,0
1,0,670,405,0.5588688884675651,612,university,0,0,0,0,0,0,194,0
1,17,82,4,1.08148027612795,147,school,0,0,0,0,0,0,127,0
1,58,177,95882,89.80719206434527,16,unknown,1,0,0,0,0,0,290,0
1,0,43,0,0,131,unknown,0,0,0,0,0,0,0,0
1,0,159,21,0.052464408910101346,104,work,0,0,0,0,0,0,327,0
1,0,9,13,0.03797228151916577,5,unknown,0,0,0,0,0,0,2,0
1,0,42,6,0.07736253450646613,60,unknown,4,4,4,5,5,0,60,0
1,0,247,298,0.13506587719184218,75,work,0,0,0,0,0,0,271,0
1,0,141,6781,3.3139093790260548,168,unknown,0,0,0,0,0,0,68,0
2,0,104,472,1.1205222201544471,73,school,6,1,1,1,2,0,320,0
1,0,120,202,0.23584427915531458,15,unknown,0,0,0,0,0,0,22,0
1,0,401,674,0.33066783345883133,38,work,0,0,0,0,0,0,504,0
2,43,174,2116,1.236623150779051,288,university,1,3,3,6,2,8,6,0
1,25,0,36,0.9565316869572917,13,unknown,0,0,0,0,0,0,0,0
2,27,104,1772,0.8002530270810796,146,unknown,4,0,0,0,0,0,4,0
1,26,181,1012,0.41129793807866377,52,unknown,0,0,0,0,0,0,93,0
1,29,642,1249,0.3543897836791015,60,university,0,0,0,0,0,0,294,0
1,0,74,120,0.0792995002770052,3,unknown,0,0,0,0,0,0,56,0
1,0,21,30,0.27323487320299583,6,school,0,0,0,0,0,0,4,0
1,0,167,11112,4.54344298513263,406,unknown,0,0,0,0,0,0,94,0
1,0,57,205,0.3342245863168772,153,unknown,1,0,0,0,0,0,30,0
1,0,102,249,0.30164887673104124,122,unknown,0,0,0,0,0,0,27,0
1,42,29,114,0.5387236325777496,184,unknown,5,0,0,0,0,0,23,0
1,15,50,199,0.6250190847187022,9,school,0,0,0,0,0,0,6,0
2,17,126,31,0.9275728510397792,3,unknown,0,0,0,0,0,0,35,0
1,0,125,1048,0.7128255491504676,100,unknown,0,0,0,0,0,0,79,0
1,0,41,24,0.030515825618126845,89,unknown,0,0,0,0,0,0,5,0
1,0,151,2626,1.2156228938968388,188,unknown,0,0,0,0,0,3,31,0
1,45,14,509,0.4208918254241054,35,university,0,0,0,0,0,0,1,0
2,0,37,0,0,9,unknown,0,0,0,0,0,0,5,0
1,0,30,0,0,31,unknown,0,0,0,0,0,0,212,0
2,24,433,35,0.02544861322856786,68,university,7,0,0,0,0,0,33,0
1,0,378,7098,6.912992011431834,1023,unknown,0,0,0,0,0,0,22,0
1,0,18,31,0.09436094032029874,6,unknown,0,0,0,0,0,0,5,0
2,14,174,531,0.3860916098921231,84,school,0,0,0,0,0,0,111,0
1,43,49,88,0.041838604611220416,10,unknown,0,0,0,0,0,0,7,0
1,0,1152,74486,29.564946043134977,330,work,0,0,0,0,0,0,687,0
1,42,18,24,0.0303156609423732,3,unknown,0,0,0,0,0,0,1,0
1,0,80,1897,0.8644726072199377,32,unknown,0,0,0,0,0,0,53,0
1,14,13,1,0.3053888405827837,28,unknown,0,0,0,0,0,0,0,0
1,0,77,1061,0.7236599619801909,28,unknown,4,0,0,0,0,0,18,0
1,0,85,41,0.0701804908933562,11,unknown,0,0,0,0,0,0,1,0
1,14,43,2068,5.7851059049587255,148,unknown,0,0,0,0,0,0,24,0
1,0,52,55,0.032009933210385186,38,university,0,0,0,0,0,0,8,0
1,0,110,1902,1.2315372790167176,142,university,0,0,0,0,0,0,93,0
1,0,112,6,0.03368850531822185,212,unknown,6,0,0,0,0,0,16,0
1,0,94,512,0.7504521869358266,32,unknown,0,0,0,0,0,0,21,0
2,17,29,217,0.238395702509557,94,unknown,7,0,0,0,0,0,20,0
1,0,265,12,1.0612403656202338,213,school,5,0,0,0,0,0,93,0
2,15,53,159,0.3595916335683354,2,school,0,0,0,0,0,0,12,0
1,45,8,197,1.0019243460234448,27,unknown,0,0,0,0,0,0,15,0
1,21,177,292,0.1469274608908309,129,university,0,0,0,0,0,0,205,0
1,26,42,27,0.41407860144810354,4,unknown,0,0,0,0,0,0,1,0
1,0,272,1689,7.137640378543958,32,work,0,0,0,0,0,0,3,0
1,0,168,573,0.22224791543255645,46,unknown,0,0,0,0,0,3,67,0
1,0,107,592,0.5969690626917655,19,unknown,0,0,0,0,0,0,11,0
1,0,15,7,0.007875530367748202,24,unknown,0,0,0,0,0,0,4,0
1,0,1037,88,0.08974697048496556,0,unknown,0,0,0,0,0,0,270,0
1,14,101,2,0.041062472464618076,14,unknown,0,0,0,0,0,0,48,0
1,15,138,1516,3.9952307006715633,207,unknown,0,0,0,0,0,0,7,0
1,0,484,19456,11.002731232631328,24,university,6,2,2,7,5,3,91,0
2,0,43,2,0.0550497295299747,11,school,0,0,0,0,0,0,14,0
1,0,103,70,0.05199477820431512,52,unknown,0,0,0,0,0,0,183,0
2,0,416,35733,32.888233642519516,383,unknown,0,0,0,0,0,0,8,0
1,0,63,339,0.18801831681611483,26,university,0,0,0,0,0,0,71,0
1,45,32,25,0.039419844281760125,1,unknown,0,0,0,0,0,0,4,0
1,0,15,2254,1.3085507637818854,19,unknown,0,0,0,0,0,0,4,0
1,0,122,100,0.05086105799136037,35,unknown,0,0,0,0,0,0,85,0
1,0,40,624,0.172564448421722,31,work,0,0,0,0,0,0,76,0
1,0,116,50,0.05907589707501832,47,work,0,0,0,0,0,0,8,0
1,30,257,244,0.1805632457079357,39,work,0,0,0,0,0,0,194,0
1,27,63,1558,1.4719465304033141,77,university,0,0,0,0,0,0,96,0
1,0,11,735,2.921409959374718,8,unknown,0,0,0,0,0,0,1,0
1,14,158,51,0.18303585299509362,23,unknown,0,2,4,0,2,0,59,0
1,0,68,16,0.08686848172192635,241,school,2,0,0,0,0,0,454,0
1,0,32,661,1.1276136350062054,9,unknown,0,0,0,0,0,0,7,0
1,0,171,92,0.450501100862191,46,unknown,0,0,0,0,0,0,10,0
1,0,56,119,0.19327226203550113,40,school,0,0,0,0,0,0,5,0
1,0,191,333,1.0326832593555695,185,unknown,0,0,0,0,0,0,16,0
1,0,149,9,0.0444575179429479,669,unknown,0,0,0,0,0,0,146,0
1,0,48,34,0.13852256647949113,1,unknown,0,0,0,0,0,0,1,0
1,14,60,130,0.19130257620972949,77,school,0,0,0,0,0,0,0,0
2,0,112,595,0.8557243829747468,62,school,0,3,4,1,2,0,55,0
1,0,163,153,0.11440184598635907,152,university,0,0,0,0,0,0,748,0
2,27,25,2,0.007479490483949871,2,unknown,0,0,0,0,0,0,3,0
2,16,170,2335,2.434234088268786,439,school,0,0,0,0,0,0,20,0
2,0,49,278,0.1433060062985505,12,unknown,7,0,0,0,0,0,8,0
1,0,152,130,0.1373490148277506,121,work,0,0,0,0,2,3,278,0
1,0,542,272,0.23381057188954774,463,unknown,0,0,0,0,0,0,243,0
2,0,1003,5428,2.8549554277252596,81,unknown,0,0,0,0,0,0,115,0
1,0,13,5,0.03557915200056136,6,unknown,0,0,0,0,0,0,0,0
1,0,10,124,0.33560526385529177,151,unknown,0,0,0,0,0,0,5,0
1,0,21,79,0.03586946654647256,38,unknown,0,0,0,0,0,0,9,0
1,31,31,5,0.07864842678568795,0,unknown,0,0,0,0,0,0,10,0
1,0,209,64488,61.87168353487551,458,unknown,0,0,0,0,0,0,107,0
1,35,137,2636,7.791239350865524,1,unknown,4,0,0,0,0,0,27,0
2,26,54,2266,3.035350610557988,29,work,0,0,0,0,0,0,74,0
1,0,217,1008,0.5183336039335914,558,unknown,0,0,0,0,0,0,202,0
2,56,1371,43389,64.79174479791702,5,unknown,4,0,0,0,0,0,1,0
2,34,26,1283,0.9472576010062407,80,work,0,1,1,1,2,0,43,0
1,0,309,16,0.021560416422973447,48,university,0,0,0,0,0,0,361,0
1,31,77,78,0.1459285265497587,20,work,0,4,4,6,5,3,19,0
2,21,91,84,0.11754845962620349,50,work,5,0,0,0,0,0,199,0
1,0,63,705,1.7431962702147679,143,unknown,0,0,0,0,0,0,0,0
2,0,28,93,0.11605036382436094,20,unknown,1,0,0,0,0,0,3,0
2,29,596,2367,0.6617240776961489,27,work,0,2,2,5,2,4,62,0
1,0,56,323,1.131515803907085,46,unknown,0,0,0,0,0,0,1,0
1,17,36,1370,1.7638214892489856,253,unknown,1,2,2,1,2,0,26,0
1,32,201,3980,2.558437129658112,242,unknown,0,0,0,0,0,0,140,0
1,44,72,6,0.03741529322684314,19,unknown,0,0,0,0,0,0,130,0
1,15,133,32,0.05825955643843958,596,school,0,0,0,0,0,0,41,0
1,0,115,93,0.10061231619864552,379,unknown,0,0,0,0,0,0,66,0
1,0,143,134,0.09651746003486386,100,unknown,0,0,0,0,0,0,18,0
1,0,31,684,0.31705131631908584,36,university,0,0,0,0,0,0,54,0
1,0,126,0,0,1,unknown,0,0,0,0,0,0,207,0
2,0,352,385,0.211740028490568,75,school,6,2,2,5,2,0,0,0
1,0,136,214,0.3010211137097423,398,school,7,0,0,0,0,0,29,0
1,15,100,19,0.029933059788150668,419,school,0,0,0,0,0,0,65,0
1,0,78,1523,1.1336785731870396,5,work,1,4,4,5,1,3,70,0
1,0,120,110,2.174961261935226,2,unknown,7,0,0,0,0,0,3,0
2,14,24,21,0.09887128488858345,0,school,0,0,0,0,0,0,0,0
1,16,170,114,0.44309743352492564,72,school,0,1,1,0,1,0,44,0
1,0,28,6,0.5666614198016685,13,school,0,0,0,0,0,0,13,0
1,40,190,1078,0.38167246672559135,504,work,0,0,0,0,0,0,312,0
1,0,55,725,1.1134268398578653,20,unknown,0,0,0,0,0,0,24,0
1,15,4735,2174,5.2100403761375675,497,school,6,0,0,0,0,0,995,0
1,0,288,1636,0.4547582238175303,34,work,0,0,0,0,0,0,285,0
1,17,561,38,0.08403486525473144,122,unknown,2,0,0,0,0,0,84,0
1,0,15,84,0.1100455552753975,74,school,0,0,0,0,0,0,97,0
2,0,20,16,0.014143624992260089,307,unknown,0,0,0,0,0,0,137,0
1,0,43,131,1.8039740216520235,31,unknown,0,0,0,0,0,0,1,0
1,42,5300,3924,1.1121086440440089,160,work,7,0,0,0,0,0,50,0
1,0,379,1405,1.4587445911287031,61,university,0,0,0,0,0,0,207,0
1,14,27,1144,4.347886140717031,74,unknown,0,0,0,0,0,0,5,0
1,0,614,31600,13.907102507169043,655,unknown,0,0,0,0,0,0,27,0
2,20,42,374,0.48194073496320033,44,university,0,1,1,4,1,4,145,0
1,0,9,42,0.055280339553635933,1,unknown,0,0,0,0,0,0,11,0
2,0,125,16,0.04830397118813477,86,unknown,3,2,2,1,2,9,694,0
2,16,99,26,0.048201245349037934,8,unknown,0,0,0,0,0,0,10,0
1,0,205,79,0.5101143990730411,38,unknown,0,0,0,0,0,0,135,0
1,0,17,7,0.022687400630085532,12,unknown,0,0,0,0,0,0,1,0
1,15,34,14,0.14354540537217728,15,unknown,0,0,0,0,0,0,40,0
1,0,324,314,0.17767522250858792,69,university,0,0,0,0,0,0,150,0
2,0,83,3112,1.8118116959968855,384,unknown,5,2,2,0,0,0,123,0
1,0,224,237,0.15032346104440714,158,work,7,0,0,1,2,0,515,0
1,0,157,16,0.013006931365874384,71,university,0,0,0,0,0,0,208,0
1,0,191,21,0.06619811120122464,28,unknown,0,0,0,0,0,0,12,0
1,0,133,986,0.35149528026657534,167,work,0,0,0,0,0,0,10,0
1,0,160,350,0.22794523905086075,398,unknown,4,4,4,1,2,3,74,0
1,0,101,104,0.0789735540281597,69,unknown,0,0,0,0,0,0,75,0
1,14,126,1977,2.582117230372826,187,unknown,0,0,0,0,0,0,6,0
2,16,62,4,0.005016883424047326,82,unknown,0,0,0,0,0,0,10,0
1,0,126,456,0.16861229548108186,251,unknown,0,0,0,0,0,0,58,0
1,22,103,1672,0.7072034455019539,74,unknown,0,4,4,1,2,3,293,0
1,14,103,20,0.060392948396322574,85,unknown,0,0,0,0,0,0,50,0
1,14,53,146,0.6713101292185786,31,unknown,5,0,0,0,0,0,5,0
1,0,108,49,0.0518899501131618,29,school,0,2,2,3,2,0,18,0
1,0,46,18618,13.50273669207146,443,university,0,0,0,0,0,0,176,0
1,15,156,454,0.6907037400124183,102,unknown,2,0,0,0,0,0,75,0
1,0,161,5167,3.11586335855168,46,school,0,0,0,0,0,0,40,0
1,0,481,511,1.4105450047319121,311,unknown,0,0,0,0,0,0,0,0
1,30,245,316,0.08743526704173397,6,work,0,0,0,0,0,0,109,0
1,50,139,10661,5.626802984076608,134,unknown,0,0,0,0,0,0,33,0
1,0,380,542,0.3020690635559081,26,school,0,0,0,0,0,0,1027,0
2,0,356,12,0.0060806569586820056,22,unknown,2,5,2,0,2,3,5,0
1,0,79,348,0.46921705645948114,29,unknown,0,0,0,0,0,0,17,0
2,0,60,49,0.03179059847566273,32,unknown,0,0,0,0,0,0,10,0
1,0,42,1,0.005475912923097459,13,unknown,0,0,0,0,0,0,20,0
1,14,80,150,0.10664175111614045,28,work,7,0,0,0,0,0,236,0
1,15,200,13,0.0247499924639446,321,unknown,0,0,0,0,0,0,186,0
2,0,233,409,0.30517752775337254,55,unknown,0,1,1,1,2,3,83,0
1,39,27,292,0.30956478850719127,23,work,0,0,0,0,0,0,36,0
1,14,109,90,0.7058549927304016,85,unknown,0,0,0,0,0,0,6,0
1,0,60,0,0,70,unknown,0,0,0,0,0,0,23,0
1,39,131,21,0.01898372058072607,49,unknown,0,0,0,0,0,0,127,0
1,0,18,65,0.021706077349552523,63,work,0,0,0,0,0,0,34,0
1,0,68,48,0.04823716326119839,12,school,0,0,0,0,0,0,40,0
1,0,9,3862,6.33247557780361,6,unknown,0,0,0,0,0,0,18,0
1,0,136,12,0.05389573701250752,259,unknown,0,0,0,0,0,0,40,0
1,15,85,348,0.5608377095463448,141,school,6,0,0,0,0,0,8,0
2,14,332,671,0.37312808439651857,110,work,0,0,0,0,0,0,57,0
1,14,218,31,0.049043617416497445,1293,work,6,1,1,0,2,0,559,0
1,0,240,4107,3.235911116658845,384,unknown,0,0,0,0,0,0,98,0
1,14,274,5,1.348470328970574,38,unknown,0,0,0,1,2,0,312,0
1,0,124,148,0.1346046429148996,21,work,0,0,0,0,0,0,19,0
1,0,95,21,0.029899250205112415,492,school,0,2,2,1,2,3,220,0
2,0,237,245,0.3969408700243299,333,unknown,0,0,0,0,0,0,68,0
1,23,64,538,1.038135868604631,76,unknown,0,4,0,6,2,3,61,0
1,56,190,6216,1.67670189359789,190,university,4,3,3,1,2,3,92,0
1,0,32,2868,14.31150122932286,126,unknown,0,0,0,0,0,0,1,0
1,17,6,12,0.09811959214880486,7,unknown,0,0,0,0,0,0,1,0
1,29,148,1398,0.8349858888330468,51,unknown,0,0,0,0,0,0,83,0
1,0,0,2,7.255017213871862,95,school,0,0,0,0,0,0,82,0
2,0,20,250,0.2501763540606952,24,school,0,0,0,0,0,0,80,0
2,28,49,216,0.3378517272566367,22,unknown,0,0,0,0,0,0,20,0
1,0,104,103,0.20404150384678033,9,school,0,0,0,0,0,0,21,0
2,21,111,175,0.07317308759461753,5,university,6,1,1,5,5,1,37,0
2,0,486,1998,3.2313292664683098,19,unknown,1,0,0,0,0,0,6,0
1,0,69,108,0.07503733049292849,0,unknown,4,0,0,0,0,0,13,0
1,68,29,6321,2.662302345276768,39,unknown,0,0,0,0,0,0,48,0
1,0,99,7,0.009228038424343566,130,school,0,0,0,0,0,0,7,0
1,0,388,211,0.19274782094541124,122,school,0,0,0,0,0,0,191,0
1,57,22,62,0.03250225773831685,4,unknown,0,0,0,0,0,0,1,0
1,31,225,29,0.11757307328862342,6,work,4,1,1,1,6,0,8,0
1,35,142,23022,14.78395844754273,520,unknown,0,0,0,0,0,0,35,0
2,17,52,8,0.029847637139787987,56,unknown,0,0,0,0,0,0,67,0
1,0,95,9,0.009500369855898229,52,work,3,2,1,6,2,6,256,0
1,0,102,401,1.7116965386690195,28,unknown,0,0,0,0,0,0,9,0
1,31,60,50,0.1395900524509622,17,work,4,4,4,1,5,0,23,0
1,40,10,181,0.8179531682269255,7,unknown,0,0,0,0,0,0,5,0
1,0,30,51,0.05458153684385038,23,unknown,0,0,0,0,0,0,10,0
1,0,103,886,0.3771581691847817,337,unknown,0,0,0,0,0,0,49,0
2,0,32,31,0.14580259034763335,3,unknown,0,0,0,0,0,0,1,0
2,0,29,47,0.09658179457431885,7,unknown,0,1,1,3,4,0,25,0
1,15,114,934,0.5258469133699244,31,unknown,0,0,0,0,0,0,30,0
1,0,120,28,0.017605415994176938,51,university,0,0,0,0,0,0,3,0
1,0,48,101,0.4048274222702958,2,work,0,0,0,0,0,0,1,0
1,0,746,2379,2.2263585876436975,30,unknown,0,0,0,0,0,0,0,0
2,0,88,513,0.5131904566202724,131,unknown,6,2,1,1,2,0,55,0
1,15,49,213,0.5363283852625567,37,unknown,0,0,0,0,0,0,0,0
1,0,58,888,1.2058939727683025,4,unknown,0,0,0,0,0,0,7,0
1,15,248,646,0.9667463397306655,90,unknown,0,0,0,0,0,0,24,0
2,0,139,8402,3.4064137249174116,24,university,0,0,0,0,0,0,90,0
1,0,29,304,0.16509609900878225,32,university,0,0,0,0,0,0,4,0
2,0,187,70,0.04235567471917515,10,unknown,4,2,2,0,0,0,95,0
2,0,25,0,0,21,unknown,0,0,0,0,0,0,45,0
1,0,30,30,0.0250486963762567,17,unknown,0,0,0,0,0,0,0,0
1,0,60,485,0.3874592253117836,8,unknown,0,0,0,0,0,0,58,0
1,0,75,716,0.2848173071449575,134,unknown,0,0,0,0,0,0,260,0
1,0,46,305,0.34919137258791005,109,unknown,4,0,0,0,0,0,18,0
1,0,66,6101,11.542563210597939,222,university,0,0,0,0,0,0,24,0
1,0,28,42,0.19233420357564165,58,school,0,0,0,0,0,0,6,0
2,41,580,9045,4.349187737900466,213,unknown,0,0,0,0,0,0,27,0
1,0,8,527,2.859342561205509,28,unknown,0,0,0,0,0,0,15,0
1,0,37,63,1.0130172493209422,12,school,6,0,0,0,0,0,5,0
2,0,57,112,0.18717828007749424,36,unknown,6,0,0,0,0,0,22,0
1,14,48,6,0.024557570543800495,40,school,0,0,0,0,0,0,11,0
2,0,98,1885,2.509426411999577,447,unknown,0,0,0,0,0,0,106,0
1,17,79,538,0.4136872422564601,22,unknown,0,0,0,0,0,0,18,0
1,0,29,5219,17.973442909350066,37,unknown,4,0,0,0,0,0,6,0
1,0,3,1034,4.95417239696553,101,unknown,0,0,0,0,0,0,5,0
1,0,4,0,0,4,unknown,0,0,0,0,0,0,0,0
1,41,73,110,0.5412303457330929,4,unknown,0,0,0,0,0,0,42,0
1,0,71,271,0.13872561459362373,36,work,0,2,1,0,0,0,31,0
1,0,12,14,0.03430168479235826,7,unknown,0,0,0,0,0,0,2,0
1,0,173,237,0.07161124260697711,59,university,0,0,0,0,0,0,103,0
1,0,70,60,0.17734029581004473,0,unknown,0,0,0,0,0,0,3,0
1,28,114,473,0.34868800753333734,80,unknown,7,0,0,0,0,0,60,0
1,0,198,8,0.02578529984979839,102,work,0,0,0,0,0,0,1094,0
1,15,109,2,0.006186653483748255,97,unknown,0,0,0,0,0,0,61,0
1,29,144,251,0.4481435223108785,91,university,0,0,0,0,0,0,55,0
1,29,234,228,0.08218900933780995,14,work,0,0,0,0,0,0,30,0
